Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1992","1992","ha","1790","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1993","1993","ha","1727","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1994","1994","ha","1363","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1995","1995","ha","733","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1996","1996","ha","202","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1997","1997","ha","223","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1998","1998","ha","199","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","1999","1999","ha","230","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2000","2000","ha","234","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2001","2001","ha","254","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2002","2002","ha","243","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2003","2003","ha","236","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2004","2004","ha","230","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2005","2005","ha","215","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2006","2006","ha","185","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2007","2007","ha","196","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2008","2008","ha","197","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2009","2009","ha","211","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2010","2010","ha","209","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2011","2011","ha","160","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2012","2012","ha","149","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2013","2013","ha","126","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2014","2014","ha","111","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2015","2015","ha","116","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2016","2016","ha","113","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2017","2017","ha","62","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2018","2018","ha","70","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","523","Quinces","2019","2019","ha","70","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1961","1961","ha","14000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1962","1962","ha","14000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1963","1963","ha","13000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1964","1964","ha","17000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1965","1965","ha","18000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1966","1966","ha","20000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1967","1967","ha","22000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1968","1968","ha","23000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1969","1969","ha","25000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1970","1970","ha","26000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1971","1971","ha","22749","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1972","1972","ha","23099","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1973","1973","ha","26725","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1974","1974","ha","16770","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1975","1975","ha","12360","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1976","1976","ha","9675","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1977","1977","ha","8200","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1978","1978","ha","6400","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1979","1979","ha","6350","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1980","1980","ha","7016","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1981","1981","ha","7325","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1982","1982","ha","5968","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1983","1983","ha","4670","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1984","1984","ha","4495","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1985","1985","ha","4887","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1986","1986","ha","5530","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1987","1987","ha","7100","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1988","1988","ha","8162","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1989","1989","ha","8030","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1990","1990","ha","7139","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1991","1991","ha","5559","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1992","1992","ha","5224","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1993","1993","ha","4696","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1994","1994","ha","3482","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1995","1995","ha","2868","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1996","1996","ha","2553","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1997","1997","ha","1816","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1998","1998","ha","818","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","1999","1999","ha","465","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2000","2000","ha","465","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2001","2001","ha","399","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2002","2002","ha","480","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2003","2003","ha","539","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2004","2004","ha","539","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2005","2005","ha","539","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2006","2006","ha","447","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2007","2007","ha","394","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2008","2008","ha","447","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2009","2009","ha","151","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2010","2010","ha","369","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2011","2011","ha","369","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2012","2012","ha","151","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2013","2013","ha","150","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2014","2014","ha","145","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2015","2015","ha","120","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2016","2016","ha","85","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2017","2017","ha","85","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2018","2018","ha","0","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","788","Ramie","2019","2019","ha","0","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1980","1980","ha","3000","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1981","1981","ha","15000","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1982","1982","ha","17000","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1983","1983","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1984","1984","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1985","1985","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1986","1986","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1987","1987","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1988","1988","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1989","1989","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1990","1990","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1991","1991","ha","11000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1992","1992","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1993","1993","ha","15000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1994","1994","ha","12000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1995","1995","ha","7000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1996","1996","ha","8000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1997","1997","ha","10000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1998","1998","ha","16000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","1999","1999","ha","25000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2000","2000","ha","24000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2001","2001","ha","24000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2002","2002","ha","32000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2003","2003","ha","34000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2004","2004","ha","34000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2005","2005","ha","30000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2006","2006","ha","31000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2007","2007","ha","32000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2008","2008","ha","33000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2009","2009","ha","31000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2010","2010","ha","46000","*","Unofficial figure"
"QC","Crops","21","Brazil","5312","Area harvested","270","Rapeseed","2011","2011","ha","42000","*","Unofficial figure"
